,id,host_id,neighbourhood_group,neighbourhood,room_type,price,latitude,longitude,minimum_nights,number_of_reviews,availability_365,host_name
6743,21419465,155231088,Centro,Universidad,Private room,61,40.4275,-3.7040699999999998,3,15,0,Alejandro
6744,21422183,112373304,Centro,Embajadores,Entire home/apt,238,40.408770000000004,-3.69291,1,23,333,Daniel
6745,21422656,121386425,Centro,Justicia,Private room,31,40.424009999999996,-3.6973300000000004,1,12,0,Juanma
6746,21423389,155129244,Centro,Embajadores,Private room,40,40.40907,-3.70289,50,2,89,Rafael
6747,21424926,91768042,Arganzuela,Chopera,Private room,26,40.39459,-3.6964599999999996,1,6,0,N
6748,21425384,142768682,Moratalaz,Marroquina,Private room,50,40.41023,-3.6516699999999997,1,0,0,Emejota
6749,21426603,92184438,Centro,Embajadores,Private room,28,40.414,-3.70421,1,119,0,Tato
6750,21428783,10106547,Retiro,Pacífico,Entire home/apt,77,40.40631,-3.6817699999999998,2,0,7,Pierre
6751,21435863,66014821,Chamartín,Castilla,Private room,47,40.475359999999995,-3.68555,1,113,0,Conchi
6752,21437216,155410174,Centro,Cortes,Entire home/apt,26,40.414559999999994,-3.70249,3,158,43,Angel
6753,21438817,35813772,Chamartín,Prosperidad,Entire home/apt,115,40.44722,-3.6682699999999997,1,82,180,Daniel
6754,21444447,2382540,Chamberí,Almagro,Entire home/apt,100,40.43764,-3.6969300000000005,6,84,0,Alvaro
6755,21444617,19002881,Carabanchel,San Isidro,Private room,40,40.39798,-3.71811,1,6,180,Etel
6756,21447785,359844,Centro,Universidad,Entire home/apt,114,40.42143,-3.7027099999999997,3,18,26,Begoña
6757,21453792,81229591,Usera,Orcasur,Entire home/apt,111,40.36657,-3.6956599999999997,2,119,84,Maica
6758,21455170,4184655,Barajas,Casco Histórico de Barajas,Private room,35,40.47518,-3.58224,1,419,328,Carlos
6759,21455792,115692223,Salamanca,Goya,Entire home/apt,90,40.42708,-3.6741900000000003,365,8,285,Gloria
6760,21456431,131936264,Villaverde,San Andrés,Entire home/apt,58,40.33307,-3.70615,1,19,0,Alejandro
6761,21456587,144297656,Ciudad Lineal,Pueblo Nuevo,Entire home/apt,39,40.43365,-3.64015,20,16,167,Raquel
6762,21457533,9228673,Retiro,Ibiza,Entire home/apt,200,40.42003,-3.67335,3,22,155,Home At Homes
6763,21467969,32046323,Chamberí,Rios Rosas,Entire home/apt,260,40.4456,-3.69505,30,0,160,Ivory
6764,21468418,38430547,Salamanca,Recoletos,Private room,33,40.42398,-3.6811599999999998,4,12,261,Braulio
6765,21469909,3256859,Centro,Palacio,Entire home/apt,139,40.41626,-3.70977,2,1,365,SmartRental
6766,21473312,41731653,Centro,Palacio,Entire home/apt,58,40.41366,-3.7091800000000004,2,308,68,Jose Maria
6767,21473919,123778623,Puente de Vallecas,San Diego,Private room,13,40.38795,-3.6695800000000003,25,24,266,Cris
6768,21476110,13073580,Ciudad Lineal,San Pascual,Private room,31,40.4393,-3.6555,2,9,0,Iván
6769,21479987,34212673,Chamberí,Gaztambide,Private room,14,40.43629,-3.7164599999999997,28,1,364,Marli
6770,21480621,76575586,Ciudad Lineal,Ventas,Entire home/apt,78,40.43013,-3.64875,1,2,0,Maria
6771,21480766,34212673,Chamberí,Gaztambide,Private room,18,40.43528,-3.7171199999999995,28,2,364,Marli
6772,21481061,3256859,Centro,Sol,Entire home/apt,106,40.4162,-3.7081699999999995,2,0,356,SmartRental
6773,21482588,17499500,Centro,Palacio,Entire home/apt,103,40.415279999999996,-3.70854,2,32,190,Homeabout
6774,21484560,37611348,Salamanca,Goya,Entire home/apt,50,40.426829999999995,-3.67705,30,47,25,Olber Inversiones
6775,21485131,37142307,Ciudad Lineal,Ventas,Entire home/apt,52,40.424820000000004,-3.6533300000000004,1,102,303,David
6776,21486293,156072453,Centro,Embajadores,Private room,29,40.407709999999994,-3.6998900000000003,1,207,36,Emrah
6777,21492514,77474494,Ciudad Lineal,Concepción,Private room,28,40.44227,-3.64415,4,2,89,Isabel
6778,21493122,45454320,Centro,Sol,Entire home/apt,50,40.41829,-3.7004900000000003,3,98,121,Mario
6779,21495173,156157133,Centro,Sol,Entire home/apt,66,40.41642,-3.70205,2,21,90,Jose Antonio
6780,21496663,17608059,Retiro,Jerónimos,Entire home/apt,67,40.40992,-3.69151,1,228,329,Cristina
6781,21497071,92184438,Centro,Sol,Private room,28,40.41425,-3.70421,1,105,0,Tato
6782,21498125,17608059,Retiro,Jerónimos,Entire home/apt,52,40.4095,-3.69121,1,234,353,Cristina
6783,21498187,156183732,Salamanca,Recoletos,Private room,96,40.4264,-3.68615,3,9,365,Sara
6784,21499603,4347030,Centro,Embajadores,Private room,35,40.41216,-3.7042800000000002,2,52,40,Alexa
6785,21507647,156279074,Centro,Sol,Shared room,14,40.416740000000004,-3.7017300000000004,1,13,365,I Love Madrid
6786,21507668,106591951,Centro,Universidad,Entire home/apt,210,40.421620000000004,-3.7017800000000003,2,58,67,Luxa Home
6787,21508987,40877988,Arganzuela,Imperial,Entire home/apt,64,40.4116,-3.72062,2,131,76,Raul
6788,21509581,40877988,Centro,Palacio,Entire home/apt,114,40.41121,-3.71118,2,144,0,Raul
6789,21511210,156279074,Centro,Sol,Shared room,14,40.41676,-3.7017300000000004,1,6,365,I Love Madrid
6790,21511940,156279074,Centro,Sol,Shared room,13,40.416779999999996,-3.70171,1,2,365,I Love Madrid
6791,21513378,101867260,Villaverde,San Andrés,Private room,24,40.34894,-3.7111400000000003,1,5,89,Jheyson Andres
6792,21513959,156328178,Centro,Sol,Entire home/apt,98,40.41925,-3.7059699999999998,2,48,5,Redpiso
6793,21514093,12022293,Centro,Justicia,Private room,300,40.42393,-3.6985699999999997,100,3,90,Oryan
6794,21515121,29147346,Centro,Universidad,Entire home/apt,71,40.426590000000004,-3.70264,1,90,365,Tania
6795,21515176,156341705,Arganzuela,Palos de Moguer,Entire home/apt,115,40.403009999999995,-3.6899599999999997,2,98,365,Olga
6796,21523174,102947901,Salamanca,Guindalera,Entire home/apt,86,40.43079,-3.6684,1,22,95,Claudia
6797,21523175,102947901,Salamanca,Guindalera,Entire home/apt,61,40.43042,-3.6671300000000002,1,5,177,Claudia
6798,21523176,102947901,Salamanca,Guindalera,Entire home/apt,61,40.43026,-3.66676,1,1,291,Claudia
6799,21523177,102947901,Salamanca,Guindalera,Entire home/apt,47,40.43015,-3.66685,1,5,307,Claudia
6800,21523178,102947901,Salamanca,Guindalera,Entire home/apt,61,40.43235,-3.6668300000000005,1,16,0,Claudia
6801,21523180,102947901,Salamanca,Guindalera,Entire home/apt,67,40.43085,-3.6669699999999996,1,20,0,Claudia
6802,21525256,130720651,Retiro,Jerónimos,Entire home/apt,350,40.413920000000005,-3.69054,5,8,212,Glorieta
6803,21525464,128012704,Villaverde,Los Rosales,Private room,21,40.35267,-3.6879800000000005,2,14,296,Laura
6804,21525718,156437440,Centro,Universidad,Entire home/apt,80,40.42653,-3.71034,7,72,0,Isabel Y Alonso
6805,21534424,59885387,Chamartín,Ciudad Jardín,Shared room,15,40.44818,-3.66866,1,16,0,Alejandro
6806,21543191,17185904,Carabanchel,Comillas,Private room,35,40.39434,-3.7141,1,9,88,Alicia
6807,21544460,41141141,Centro,Sol,Entire home/apt,96,40.41728,-3.7010300000000003,2,1,0,Norma
6808,21545797,156636998,Centro,Embajadores,Entire home/apt,51,40.41176,-3.70761,1,194,0,Fior
6809,21546820,127732231,Centro,Palacio,Entire home/apt,44,40.41275,-3.7092,2,119,15,Miguel Ángel
6810,21548692,153256260,Hortaleza,Apostol Santiago,Private room,25,40.47211,-3.6594900000000004,1,2,87,Oliver
6811,21550380,147753486,Retiro,Jerónimos,Private room,23,40.40656,-3.6855900000000004,1,159,176,Jorge María
6812,21550729,115780806,Centro,Cortes,Entire home/apt,114,40.41458,-3.7015800000000003,2,58,180,Liliana
6813,21550962,115780806,Centro,Cortes,Entire home/apt,72,40.41444,-3.70206,2,82,180,Liliana
6814,21555270,156735885,Chamartín,Hispanoamérica,Entire home/apt,100,40.45463,-3.6776800000000005,1,71,116,Pedro
6815,21560392,156279074,Centro,Sol,Shared room,13,40.416709999999995,-3.70171,1,5,365,I Love Madrid
6816,21563316,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,1,365,I Love Madrid
6817,21563570,14988745,Arganzuela,Acacias,Entire home/apt,33,40.39913,-3.7042599999999997,5,1,0,Emir
6818,21570744,36401569,Centro,Sol,Entire home/apt,241,40.41837,-3.69965,2,88,47,Capitalurbe Consulting Group
6819,21571467,40776963,Puente de Vallecas,Numancia,Private room,19,40.396770000000004,-3.6647199999999995,1,5,0,Paula
6820,21573851,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,1,365,I Love Madrid
6821,21573980,154670560,Moncloa - Aravaca,Argüelles,Entire home/apt,46,40.420840000000005,-3.71662,4,24,88,Aroa
6822,21575618,156901788,Chamartín,Nueva España,Entire home/apt,99,40.45892,-3.68612,2,25,88,Paloma
6823,21577038,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,1,365,I Love Madrid
6824,21578752,6259350,Salamanca,Goya,Private room,56,40.428059999999995,-3.673,1,2,0,Jorge
6825,21579635,84213235,Usera,Zofío,Entire home/apt,99,40.38321,-3.71625,2,1,365,玲
6826,21581783,14032635,Carabanchel,Opañel,Entire home/apt,121,40.393,-3.71539,1,7,365,Carlos
6827,21584192,24258953,Centro,Palacio,Entire home/apt,118,40.41021,-3.7099,2,89,72,David
6828,21584566,43033741,Arganzuela,Palos de Moguer,Private room,31,40.40381,-3.68981,1,16,0,Tempo
6829,21589867,157019371,Centro,Embajadores,Entire home/apt,60,40.40743,-3.69975,3,20,297,Susana
6830,21591820,157034883,Centro,Justicia,Private room,66,40.42805,-3.7009,1,0,0,Alberto
6831,21591883,25215165,Moncloa - Aravaca,Casa de Campo,Private room,14,40.41088,-3.7408300000000003,20,28,126,Cristina
6832,21592236,157038880,Puente de Vallecas,Entrevías,Entire home/apt,57,40.3841,-3.6735,4,43,365,Alfredo
6833,21593162,124713283,Usera,Almendrales,Entire home/apt,49,40.38443,-3.6992599999999998,2,122,21,Angel
6834,21595408,99373514,Centro,Embajadores,Private room,26,40.41055,-3.70225,7,92,365,Lola
6835,21600736,358138004,Centro,Justicia,Entire home/apt,182,40.421690000000005,-3.69832,3,27,0,José Javier
6836,21600904,141817157,Carabanchel,Vista Alegre,Private room,17,40.388740000000006,-3.7435400000000003,1,0,0,Laura
6837,21602634,9669052,Centro,Embajadores,Private room,21,40.40797,-3.70035,6,112,0,Gontzal
6838,21604464,157145209,Tetuán,Cuatro Caminos,Private room,30,40.452459999999995,-3.6936400000000003,5,32,90,Javier
6839,21604470,53479725,Barajas,Corralejos,Entire home/apt,190,40.46795,-3.5833199999999996,5,35,269,Almudena Y
6840,21604537,157144807,Arganzuela,Acacias,Private room,30,40.40245,-3.7040900000000003,1,13,0,Ximena
6841,21605138,157150181,Centro,Embajadores,Entire home/apt,86,40.41158,-3.7067,5,133,361,Marga
6842,21605391,30037226,Usera,Almendrales,Private room,20,40.385,-3.69476,1,2,0,Alfredo
6843,21605577,157151266,Centro,Universidad,Entire home/apt,103,40.42349,-3.7046,2,94,359,Carl
6844,21607772,122624992,Centro,Palacio,Private room,42,40.41666,-3.70859,2,1,0,Morgane
6845,21608863,58002141,Chamberí,Gaztambide,Entire home/apt,119,40.43142,-3.71236,2,6,0,Rocío
6846,21610478,101867260,Villaverde,San Andrés,Private room,16,40.3491,-3.70935,1,14,89,Jheyson Andres
6847,21618153,77474494,Ciudad Lineal,Concepción,Entire home/apt,45,40.4419,-3.64382,2,23,0,Isabel
6848,21618464,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,2,365,I Love Madrid
6849,21620097,157279725,Centro,Universidad,Entire home/apt,82,40.42607,-3.7039400000000002,2,77,359,Marife
6850,21620747,77420214,Salamanca,Goya,Entire home/apt,141,40.42801,-3.67772,3,22,0,Presidence Rentals
6851,21621224,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,1,365,I Love Madrid
6852,21623343,2919571,Centro,Embajadores,Entire home/apt,75,40.40842,-3.69525,2,94,0,Asaf
6853,21628332,51433878,Centro,Embajadores,Private room,32,40.41044,-3.6969199999999995,1,242,0,William
6854,21629717,157374050,Latina,Puerta del Angel,Private room,35,40.41296,-3.7273300000000003,2,6,0,Grace
6855,21631810,157394868,Centro,Embajadores,Entire home/apt,60,40.41165,-3.70335,1,5,365,Manuel
6856,21631907,157395365,Chamberí,Arapiles,Private room,25,40.43577,-3.70485,1,2,0,Sebastian
6857,21640400,157481063,Centro,Embajadores,Private room,25,40.40891,-3.70431,1,116,88,Francisco
6858,21641319,157489922,Centro,Embajadores,Private room,35,40.40736,-3.70609,1,56,23,Ana
6859,21645197,65019691,Centro,Universidad,Entire home/apt,60,40.420759999999994,-3.7044599999999996,3,40,356,Balma
6860,21646746,157012361,Salamanca,Recoletos,Private room,75,40.42808,-3.6810099999999997,2,138,364,Carlos
6861,21650897,70381355,Centro,Palacio,Private room,30,40.40939,-3.7113699999999996,2,1,0,Manik
6862,21651700,102947901,Centro,Embajadores,Entire home/apt,61,40.407709999999994,-3.70801,1,6,365,Claudia
6863,21653334,157607454,Moncloa - Aravaca,Argüelles,Entire home/apt,55,40.42982,-3.71941,1,57,194,Monica
6864,21653361,81423453,Centro,Palacio,Entire home/apt,69,40.41245,-3.71058,1,49,85,Tommaso
6865,21654281,157612319,Ciudad Lineal,Ventas,Private room,35,40.425309999999996,-3.6543300000000003,1,20,0,Leo
6866,21654904,156877185,Chamberí,Trafalgar,Entire home/apt,111,40.43277,-3.7025300000000003,2,127,0,Manuel
6867,21656304,157179976,Centro,Embajadores,Entire home/apt,84,40.41294,-3.7001800000000005,2,134,0,Mirian
6868,21656494,124281462,Fuencarral - El Pardo,Valverde,Private room,10,40.49208,-3.69138,1,1,0,Jael
6869,21656537,25326362,Centro,Embajadores,Entire home/apt,90,40.407709999999994,-3.7083699999999995,2,5,0,Renzo
6870,21661715,47257323,Fuencarral - El Pardo,Pilar,Entire home/apt,31,40.47745,-3.7077199999999997,1,3,0,Ana María
6871,21665242,105024501,Centro,Cortes,Entire home/apt,79,40.4148,-3.6986800000000004,3,73,238,Sara Lorena
6872,21671654,156308723,Puente de Vallecas,San Diego,Entire home/apt,67,40.39541,-3.6674,2,2,179,Javier
6873,21671884,62150493,Chamberí,Almagro,Private room,55,40.43107,-3.69489,3,21,51,Jorge
6874,21672060,62150493,Chamberí,Almagro,Entire home/apt,175,40.43183,-3.6953400000000003,3,32,0,Jorge
6875,21672281,2376101,Centro,Embajadores,Entire home/apt,45,40.41069,-3.7004599999999996,2,0,327,Apartamentos CalleCultura
6876,21672942,44910140,Centro,Embajadores,Entire home/apt,54,40.4115,-3.7035,30,57,0,Arantza
6877,21674592,104954660,Centro,Justicia,Entire home/apt,232,40.42098,-3.69916,1,31,264,Flavia Y Mario
6878,21677593,60358230,Centro,Embajadores,Entire home/apt,129,40.41188,-3.7026800000000004,2,46,153,Sol
6879,21679515,34598812,Centro,Justicia,Entire home/apt,179,40.42215,-3.6983900000000003,1,17,264,Maroco
6880,21685940,39535953,Chamberí,Gaztambide,Entire home/apt,53,40.432959999999994,-3.7155400000000003,7,18,0,Chema
6881,21686968,19102686,Chamberí,Arapiles,Entire home/apt,500,40.434020000000004,-3.7068,700,1,89,Ernesto
6882,21687453,157874502,Ciudad Lineal,Ventas,Entire home/apt,50,40.42645,-3.6535699999999998,12,13,297,David
6883,21689394,157899547,Chamartín,Hispanoamérica,Entire home/apt,80,40.45455,-3.68666,7,109,89,Teresa
6884,21692963,10128056,Ciudad Lineal,Quintana,Entire home/apt,33,40.437490000000004,-3.6441199999999996,10,15,0,Ebur
6885,21693127,39792278,Tetuán,Cuatro Caminos,Private room,40,40.450359999999996,-3.6941300000000004,1,0,0,Juan
6886,21693180,157924580,Tetuán,Valdeacederas,Entire home/apt,106,40.46464,-3.69745,2,51,303,Laura
6887,21693242,148501751,Arganzuela,Chopera,Private room,15,40.39205,-3.69694,3,0,0,Jessi
6888,21698918,2564339,Centro,Palacio,Entire home/apt,104,40.42181,-3.7109099999999997,6,21,3,Alfonso & Guillermo
6889,21704651,23122774,Chamberí,Trafalgar,Entire home/apt,60,40.43827,-3.70304,1,62,357,Francisco Javier
6890,21710222,158035389,Centro,Palacio,Entire home/apt,120,40.42005,-3.71731,2,74,0,Jesper
6891,21710425,158058380,Arganzuela,Palos de Moguer,Entire home/apt,103,40.40218,-3.69271,1,28,179,Maria
6892,21711127,158063199,Centro,Palacio,Private room,29,40.41809,-3.7114599999999998,3,77,179,Javier
6893,21718637,2376774,Arganzuela,Delicias,Private room,50,40.40065,-3.6972199999999997,2,1,0,Iñigo
6894,21719682,158149970,Centro,Universidad,Entire home/apt,172,40.42958,-3.7056400000000003,1,37,0,Sabri
6895,21723324,29642251,Carabanchel,Comillas,Private room,20,40.39115,-3.71193,1,10,0,Karolina
6896,21726739,158145940,Tetuán,Bellas Vistas,Private room,66,40.45511,-3.7082,3,0,0,Christina
6897,21727760,9890390,Arganzuela,Acacias,Private room,35,40.402390000000004,-3.70128,4,9,83,Alba
6898,21728003,157906856,Centro,Palacio,Entire home/apt,35,40.41527,-3.71061,1,133,353,Inmoprillato S.L
6899,21732035,158262143,Centro,Palacio,Entire home/apt,56,40.41255,-3.70899,2,167,339,Familia R. Tellez
6900,21732039,158262143,Centro,Sol,Entire home/apt,57,40.41413,-3.70706,2,163,30,Familia R. Tellez
6901,21736363,158305158,Tetuán,Castillejos,Entire home/apt,95,40.46265,-3.6958,2,62,266,Laura
6902,21736382,6664548,Centro,Cortes,Entire home/apt,150,40.41243,-3.6972099999999997,3,25,0,Oscar
6903,21737132,7735208,Barajas,Alameda de Osuna,Entire home/apt,60,40.45592,-3.5930800000000005,15,0,0,Marieta
6904,21737766,137955650,Centro,Palacio,Entire home/apt,98,40.41625,-3.7101699999999997,1,118,361,Javier
6905,21742419,87104465,Chamberí,Trafalgar,Private room,40,40.43087,-3.70157,1,0,0,Lara
6906,21745819,74075151,Chamberí,Trafalgar,Entire home/apt,60,40.42964,-3.70108,5,0,0,Javier
6907,21747592,43605966,Retiro,Pacífico,Private room,18,40.40478,-3.6741900000000003,2,2,0,秀芬
6908,21749346,69417012,Centro,Embajadores,Entire home/apt,200,40.406420000000004,-3.6989900000000002,2,37,0,Gon
6909,21749942,157906856,Centro,Palacio,Entire home/apt,35,40.414120000000004,-3.7111699999999996,1,113,360,Inmoprillato S.L
6910,21756845,121195987,Centro,Universidad,Entire home/apt,125,40.42313,-3.70203,3,90,203,C. B.  Zugaza
6911,21758630,21731634,Centro,Justicia,Entire home/apt,60,40.42307,-3.6982199999999996,3,6,105,Heredad Homes
6912,21758753,44694954,Centro,Sol,Private room,40,40.41922,-3.70204,3,8,179,Matthieu
6913,21758964,69164206,Arganzuela,Chopera,Entire home/apt,33,40.397220000000004,-3.7003699999999995,2,53,365,Yadira
6914,21762182,145991627,Centro,Sol,Entire home/apt,58,40.417,-3.70278,1,30,256,Ivan Y Carol
6915,21763431,48222882,Centro,Palacio,Entire home/apt,89,40.41102,-3.7108800000000004,1,42,247,Federico Y Alejandra
6916,21764635,80052122,Tetuán,Almenara,Private room,19,40.46537,-3.69317,1,5,0,Jorge
6917,21765308,20907323,Centro,Sol,Entire home/apt,99,40.4144,-3.7065599999999996,2,104,137,Ruben
6918,21765313,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,4,365,I Love Madrid
6919,21765690,40795973,Centro,Embajadores,Entire home/apt,73,40.40785,-3.7091800000000004,240,8,49,Ana
6920,21765756,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,0,70,I Love Madrid
6921,21766609,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,0,365,I Love Madrid
6922,21767107,26527015,Centro,Embajadores,Private room,38,40.40902,-3.7043199999999996,2,2,0,Clara
6923,21769396,157906856,Centro,Palacio,Entire home/apt,40,40.41434,-3.71149,1,94,361,Inmoprillato S.L
6924,21775628,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,2,60,I Love Madrid
6925,21777500,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,1,365,I Love Madrid
6926,21778806,16729860,Moncloa - Aravaca,Casa de Campo,Entire home/apt,70,40.42362,-3.7239199999999997,2,82,0,Veronika
6927,21780100,39535953,Chamberí,Gaztambide,Entire home/apt,69,40.43333,-3.7155699999999996,5,11,297,Chema
6928,21782724,51647919,Centro,Universidad,Entire home/apt,186,40.4287,-3.70851,2,76,0,Jose Luis
6929,21799220,158862483,Centro,Palacio,Private room,35,40.411120000000004,-3.7087199999999996,2,20,22,Cyril & Ger
6930,21801616,123778623,Puente de Vallecas,San Diego,Private room,15,40.3917,-3.66709,4,29,259,Cris
6931,21801685,156279074,Centro,Sol,Shared room,13,40.41667,-3.70174,1,3,70,I Love Madrid
6932,21801872,156279074,Centro,Sol,Shared room,13,40.41667,-3.7016699999999996,1,5,365,I Love Madrid
6933,21801965,156279074,Centro,Sol,Shared room,13,40.41681,-3.70169,1,3,70,I Love Madrid
6934,21802069,156279074,Centro,Sol,Shared room,13,40.4167,-3.7016400000000003,1,1,365,I Love Madrid
6935,21802156,156279074,Centro,Sol,Shared room,13,40.41653,-3.7017300000000004,1,0,63,I Love Madrid
6936,21808155,37291567,Centro,Embajadores,Hotel room,78,40.410270000000004,-3.6953099999999997,1,4,0,Luis
6937,21809528,89066974,Centro,Embajadores,Entire home/apt,80,40.41085,-3.7052199999999997,2,16,0,Michal
